traccia,y_Mano,y_predict,delta
10021501.IV.ATPC..HH,1,0.007239509,0.992760491091758
10038641.IV.NRCA..HH,1,0.015931707,0.9840682931244373
10043951.IV.CESX..HH,1,0.94052875,0.0594712495803833
10044111.IV.EL6..EH,1,0.91666245,0.08333754539489746
10045081.IV.T1216..EH,1,0.627315,0.3726850152015686
10052771.IV.T1212..EH,1,0.0072448566,0.9927551434375346
10071471.IV.T1217..EH,1,0.09961483,0.900385171175003
10077401.IV.PIEI..HH,1,0.05423822,0.9457617811858654
10077401.IV.SSFR..HH,1,0.040371448,0.95962855219841
10119561.IV.T1221..EH,1,0.9892209,0.010779082775115967
10126201.IV.T1221..EH,1,0.04132463,0.9586753696203232
10164481.IV.T1215..EH,1,0.21706021,0.7829397916793823
10308131.IV.MMO1..EH,1,0.0030021514,0.9969978486187756
10491321.IV.LNSS..HH,1,0.5960237,0.40397632122039795
10543011.IV.NRCA..HH,1,0.053931735,0.9460682645440102
10828361.IV.T1216..EH,1,0.10582924,0.8941707611083984
11016341.GU.CIRO..HH,1,0.9449703,0.05502969026565552
11111951.IV.NRCA..HH,1,0.11841115,0.8815888464450836
11129801.IV.CAFI..HH,1,0.0024862115,0.9975137885194272
11212081.IV.LNSS..HH,1,0.008180114,0.99181988555938
11212081.IV.T1218..EH,1,0.003042006,0.9969579940661788
11272321.IV.ATFO..HH,1,0.0080080265,0.9919919734820724
11294301.IV.T1299..EH,1,0.0029642745,0.9970357255078852
11465391.IV.T1243..HH,1,0.91310906,0.08689093589782715
11990041.IV.T1212..EH,1,0.9838755,0.016124486923217773
12234151.IV.NRCA..HH,1,0.015605675,0.9843943249434233
12234151.IV.T1218..EH,1,0.11573082,0.8842691779136658
12234151.IV.T1241..EH,1,0.0030313737,0.9969686262775213
12234151.IV.T1244..EH,1,0.047873333,0.9521266669034958
12269741.IV.T1215..EH,1,0.63780636,0.36219364404678345
12347451.IV.ATPI..EH,1,0.0070611103,0.9929388896562159
12630881.IV.RM33..EH,1,0.04685669,0.9531433098018169
12672631.IV.T1212..EH,1,0.015592663,0.9844073373824358
12674061.IV.T1202..EH,1,0.006625707,0.993374293204397
12756221.IV.ARRO..EH,1,0.0070538493,0.9929461507126689
12758761.IV.T1202..EH,1,0.34975532,0.6502446830272675
1298801.IV.MPAZ..HH,1,0.040731527,0.9592684730887413
13340791.IV.T1219..EH,1,0.015625795,0.9843742046505213
13383881.IV.T1247..HH,1,0.22090288,0.7790971249341965
13387351.NI.POLC..HH,1,0.015776474,0.9842235259711742
1342011.IV.IVPL..HH,1,0.0065875337,0.9934124662540853
13431341.IV.TERO..HH,1,0.98380613,0.016193866729736328
13451831.IV.GUMA..HH,1,0.008186617,0.9918133830651641
13636761.IV.T1215..EH,1,0.7508377,0.24916231632232666
13662751.IV.SMA1..EH,1,0.58858395,0.41141605377197266
13750891.IV.ARVD..HH,1,0.0029674694,0.997032530605793
13750891.IV.ATPI..EH,1,0.0065892655,0.9934107344597578
13750891.IV.ATTE..HH,1,0.0030411442,0.996958855772391
13750891.IV.T1241..EH,1,0.0081794765,0.9918205235153437
13750891.IV.T1299..EH,1,0.67237127,0.3276287317276001
13752571.IV.CAMP..HH,1,0.040380653,0.9596193470060825
13752571.IV.T1212..EH,1,0.015638357,0.9843616429716349
13752571.IV.T1217..EH,1,0.071251966,0.9287480339407921
13752571.IV.T1218..EH,1,0.0024760598,0.9975239401683211
1397411.IV.MPNC..HH,1,0.75416887,0.24583113193511963
14073831.IV.T1218..EH,1,0.008181005,0.9918189952149987
14088541.IV.TEOL..HH,1,0.118459016,0.881540983915329
14169541.IV.T1217..EH,1,0.82616645,0.17383354902267456
14193071.IV.SMA1..EH,1,0.6282873,0.37171268463134766
14360101.IV.MC2..EH,1,0.5471347,0.4528653025627136
14523571.IV.T1214..EH,1,0.007064933,0.9929350670427084
