traccia,y_Mano,y_predict,delta
1013211.IV.NRCA..HH,0,0.9931492,0.9931492209434509
10187731.IV.T1215..EH,0,0.30207464,0.3020746409893036
10262621.IV.MMO1..EH,0,0.99508,0.9950799942016602
10264001.IV.T1241..EH,0,0.75138646,0.7513864636421204
10798531.IV.T1245..HH,0,0.9289082,0.9289082288742065
10891551.IV.TERO..HH,0,0.5500167,0.5500167012214661
12394941.IV.T1220..EH,0,0.9744274,0.9744274020195007
12413041.IV.T1299..EH,0,0.14441893,0.14441892504692078
13252131.IV.T1216..EH,0,0.07419718,0.0741971805691719
13314821.IV.CESX..HH,0,0.9972844,0.9972844123840332
13738761.IV.T1211..EH,0,0.9962559,0.9962558746337891
14205471.IV.T1212..EH,0,0.9863413,0.9863412976264954
14732951.IV.ARRO..EH,0,0.99322915,0.9932291507720947
15012341.IV.T1212..EH,0,0.9786839,0.9786838889122009
15794691.IV.RIBO..EH,0,0.99827087,0.9982708692550659
16067471.IV.HAGA..HH,0,0.9977653,0.997765302658081
16067471.IV.HLNI..HH,0,0.9980867,0.99808669090271
1609949.IV.BSSO..HH,0,0.9989039,0.9989038705825806
1611939.IV.FAGN..EH,0,0.9891868,0.9891868233680725
1612869.IV.GRI..EH,0,0.9918811,0.9918810725212097
1638849.IV.CING..HH,0,0.9964843,0.9964842796325684
1644899.IV.TERO..HH,0,0.9915113,0.9915112853050232
16597551.IV.ATCC..EH,0,0.33724952,0.3372495174407959
1662639.IV.GUAR..EH,0,0.9976406,0.9976406097412109
1663529.IV.CAMP..EH,0,0.9980323,0.99803227186203
1754129.IV.AMUR..HH,0,0.9982169,0.9982169270515442
18085401.IV.T1299..EH,0,0.59005725,0.5900572538375854
1809309.IV.MGR..HH,0,0.99699664,0.9969966411590576
18145791.IV.NRCA..HH,0,0.9809234,0.9809234142303467
1834609.IV.CESI..HH,0,0.99837697,0.9983769655227661
1837449.IV.IVPL..HH,0,0.9969138,0.9969137907028198
1837449.IV.MSRU..HH,0,0.9969669,0.9969668984413147
1837699.IV.CING..HH,0,0.9974968,0.9974967837333679
1854939.IV.HVZN..HH,0,0.99633044,0.9963304400444031
1856379.IV.PZZT..HH,0,0.9982333,0.9982333183288574
1857169.IV.ARVD..HH,0,0.9972927,0.997292697429657
18726131.IV.RIBO..EH,0,0.9980165,0.9980164766311646
1896081.IV.ATMI..HH,0,0.9962443,0.9962443113327026
1910869.IV.VVLD..HH,0,0.99640095,0.9964009523391724
1911139.IV.CAMP..HH,0,0.9973738,0.9973738193511963
1911959.IV.INTR..HH,0,0.9952983,0.9952983260154724
1912379.IV.CAMP..HH,0,0.97211516,0.972115159034729
19159451.IV.ASQU..HH,0,0.9978066,0.9978066086769104
1961599.IV.SALO..HH,0,0.9954462,0.9954462051391602
1961599.GU.TRAV..HH,0,0.9992841,0.9992840886116028
1982489.IV.CAMP..HH,0,0.9915161,0.99151611328125
1998459.IV.FAGN..HH,0,0.9966078,0.996607780456543
20379371.IV.SGG..HH,0,0.9988851,0.9988850951194763
2055009.IV.FIAM..HH,0,0.99956185,0.9995618462562561
2075389.IV.TERO..HH,0,0.9979184,0.997918426990509
2140419.IV.GUMA..HH,0,0.9902014,0.9902014136314392
2140419.IV.SENI..EH,0,0.9970842,0.9970842003822327
2151479.IV.NRCA..HH,0,0.9971355,0.9971355199813843
22519261.GU.SARM..EH,0,0.9974015,0.9974014759063721
23137151.OX.CIMO..HH,0,0.9870034,0.9870033860206604
23392581.GU.BLANC..HH,0,0.9950138,0.9950137734413147
23393881.GU.BLANC..HH,0,0.99703217,0.9970321655273438
23558211.IV.MPPT..EH,0,0.9978828,0.9978827834129333
2504169.IV.ERBM..EH,0,0.992245,0.9922450184822083
2713131.IV.TRIF..HH,0,0.9905099,0.9905099272727966
2869711.IV.ATFO..HH,0,0.99763787,0.9976378679275513
2871891.IV.ATPI..EH,0,0.9955596,0.995559573173523
2876681.IV.MIDA..HH,0,0.9987205,0.9987205266952515
2876681.IV.VAGA..HH,0,0.9984762,0.9984762072563171
2877361.IV.VAGA..HH,0,0.99803334,0.998033344745636
2877461.IV.VAGA..HH,0,0.99689984,0.9968998432159424
2891861.IV.VAGA..HH,0,0.9978319,0.9978318810462952
3136661.IV.SSFR..HH,0,0.998099,0.9980990290641785
3185791.IV.HAGA..HH,0,0.02801635,0.02801634930074215
3186641.IV.BOB..HH,0,0.9977725,0.9977725148200989
3386221.IV.SSP9..EH,0,0.6206064,0.6206064224243164
3488851.IV.SSFR..HH,0,0.6441226,0.6441226005554199
3807751.IV.EL6..EH,0,0.9517185,0.9517185091972351
4202531.IV.LMD..HH,0,0.9959557,0.9959557056427002
4283671.IV.ATMI..HH,0,0.86044824,0.8604482412338257
4499811.GU.GORR..HH,0,0.99742377,0.9974237680435181
4601421.IV.ATVO..HH,0,0.27245498,0.27245497703552246
4959551.IV.BOB..HH,0,0.99710697,0.9971069693565369
6182401.GU.GRAM..HH,0,0.92086434,0.9208643436431885
7242081.IV.T1241..HH,0,0.9962249,0.9962248802185059
7250451.IV.CSP1..EH,0,0.9974009,0.9974008798599243
7322681.IV.OFFI..HH,0,0.7720624,0.7720624208450317
7394581.IV.T1241..HH,0,0.53550076,0.5355007648468018
7399031.IV.T1202..EH,0,0.6778728,0.6778727769851685
7553771.IV.NRCA..HH,0,0.9853542,0.9853541851043701
7629111.IV.T1242..HH,0,0.99770206,0.9977020621299744
7642591.IV.SMA1..EH,0,0.16472301,0.1647230088710785
7642701.IV.NRCA..HH,0,0.9964553,0.9964553117752075
7655591.IV.NRCA..HH,0,0.23309599,0.23309598863124847
7851461.IV.GUMA..HH,0,0.99841213,0.9984121322631836
8073791.IV.T1215..EH,0,0.9959019,0.995901882648468
8420351.IV.T1245..HH,0,0.9982546,0.9982545971870422
8503711.IV.RM33..EH,0,0.9984188,0.9984188079833984
9227161.IV.T1245..HH,0,0.9643766,0.9643766283988953
9441841.IV.T1221..EH,0,0.99141324,0.9914132356643677
9611731.IV.SMA1..EH,0,0.989122,0.9891219735145569
