traccia,y_Mano,y_predict,delta
10021501.IV.ATPC..HH,1,0.021564607,0.978435393422842
10038641.IV.NRCA..HH,1,0.0013960805,0.9986039195209742
10044111.IV.EL6..EH,1,0.7671742,0.23282581567764282
10045081.IV.T1216..EH,1,0.7822295,0.217770516872406
10052771.IV.T1212..EH,1,0.004022373,0.9959776271134615
10071471.IV.T1217..EH,1,0.046214744,0.9537852555513382
10077401.IV.PIEI..HH,1,0.0067676897,0.9932323102839291
10077401.IV.SSFR..HH,1,0.030362373,0.9696376267820597
10119561.IV.T1221..EH,1,0.44537273,0.5546272695064545
10164481.IV.T1215..EH,1,0.47907472,0.5209252834320068
10491321.IV.LNSS..HH,1,0.97960943,0.020390570163726807
10543011.IV.NRCA..HH,1,0.003399209,0.9966007911134511
10828361.IV.T1216..EH,1,0.48829022,0.5117097795009613
11111951.IV.NRCA..HH,1,0.015040241,0.9849597588181496
11129801.IV.CAFI..HH,1,0.031029476,0.9689705241471529
11212081.IV.LNSS..HH,1,0.004940802,0.995059197768569
11212081.IV.T1218..EH,1,0.018157616,0.9818423837423325
11272321.IV.ATFO..HH,1,0.0030651444,0.9969348555896431
11294301.IV.T1299..EH,1,0.0060856678,0.9939143322408199
11465391.IV.T1243..HH,1,0.7695284,0.23047161102294922
12234151.IV.NRCA..HH,1,0.0042149276,0.9957850724458694
12234151.IV.T1218..EH,1,0.010946027,0.9890539729967713
12234151.IV.T1241..EH,1,0.0061353813,0.9938646187074482
12234151.IV.T1244..EH,1,0.027558288,0.9724417123943567
12269741.IV.T1215..EH,1,0.98982924,0.01017075777053833
12347451.IV.ATPI..EH,1,0.009708531,0.9902914687991142
12630881.IV.RM33..EH,1,0.110315934,0.8896840661764145
12672631.IV.T1212..EH,1,0.0042528664,0.9957471336238086
12674061.IV.T1202..EH,1,0.0058685928,0.9941314072348177
12756221.IV.ARRO..EH,1,0.004010876,0.9959891238249838
12758761.IV.T1202..EH,1,0.039781176,0.9602188244462013
1298801.IV.MPAZ..HH,1,0.02056745,0.9794325493276119
13340791.IV.T1219..EH,1,0.003743679,0.996256320970133
13383881.IV.T1247..HH,1,0.011761714,0.9882382862269878
13387351.NI.POLC..HH,1,0.008104923,0.9918950768187642
1342011.IV.IVPL..HH,1,0.007527167,0.9924728330224752
13431341.IV.TERO..HH,1,0.99672204,0.0032779574394226074
13451831.IV.GUMA..HH,1,0.013802295,0.9861977053806186
13636761.IV.T1215..EH,1,0.98394245,0.01605755090713501
13662751.IV.SMA1..EH,1,0.9722502,0.02774977684020996
13750891.IV.ARVD..HH,1,0.004223859,0.9957761410623789
13750891.IV.ATPI..EH,1,0.008882485,0.9911175146698952
13750891.IV.ATTE..HH,1,0.007817076,0.9921829244121909
13750891.IV.T1241..EH,1,0.0044212677,0.9955787323415279
13750891.IV.T1299..EH,1,0.04028126,0.9597187414765358
13752571.IV.CAMP..HH,1,0.020698145,0.979301854968071
13752571.IV.T1212..EH,1,0.007050827,0.9929491728544235
13752571.IV.T1217..EH,1,0.007679903,0.9923200970515609
13752571.IV.T1218..EH,1,0.0041261977,0.9958738023415208
1397411.IV.MPNC..HH,1,0.36132535,0.6386746466159821
14073831.IV.T1218..EH,1,0.007387914,0.9926120857708156
14088541.IV.TEOL..HH,1,0.25233793,0.7476620674133301
14169541.IV.T1217..EH,1,0.09242135,0.9075786471366882
14193071.IV.SMA1..EH,1,0.89406633,0.10593366622924805
14360101.IV.MC2..EH,1,0.87198156,0.12801843881607056
14523571.IV.T1214..EH,1,0.0020210384,0.9979789615608752
14757721.IV.T1214..EH,1,0.5126519,0.4873480796813965
14759921.IV.ATPI..EH,1,0.0034406865,0.9965593134984374
14759921.IV.EL6..EH,1,0.008571539,0.9914284609258175
14759921.IV.SSFR..HH,1,0.007023774,0.992976225912571
15064481.IV.T0110..HH,1,0.007838188,0.992161812260747
15064481.IV.T1213..EH,1,0.004210123,0.9957898771390319
15064481.IV.T1218..EH,1,0.005514177,0.9944858229719102
15287901.IV.NRCA..HH,1,0.0024460743,0.9975539257284254
15289181.GU.RSP..HH,1,0.0031266552,0.9968733447603881
1530211.IV.ATPI..EH,1,0.8292544,0.1707456111907959
15361061.IV.T1219..EH,1,0.33302432,0.6669756770133972
15475331.IV.CSP1..EH,1,0.78298706,0.2170129418373108
15557841.IV.T1214..EH,1,0.002404606,0.9975953940302134
