traccia,y_Mano,y_predict,delta
1000111.IV.RAVA..EH,0,0.011805202,0.011805201880633831
1000111.IV.ROVR..HH,1,0.95915276,0.04084724187850952
1000111.IV.T0821..EH,1,0.99893254,0.0010674595832824707
1000111.IV.TEOL..HH,0,0.0053991177,0.005399117711931467
1000611.IV.RAVA..EH,0,0.0047497577,0.004749757703393698
1000631.IV.RAVA..EH,0,0.017002722,0.01700272224843502
1000631.IV.T0822..EH,1,0.99849856,0.0015014410018920898
1000631.IV.T0825..EH,1,0.9755997,0.024400293827056885
1000741.IV.RAVA..EH,0,0.0015773432,0.0015773432096466422
1000801.IV.RAVA..EH,0,0.0030472032,0.003047203179448843
1001281.IV.RAVA..EH,0,0.0018240139,0.001824013888835907
1001761.IV.NOVE..EH,0,0.01050502,0.010505019687116146
1001761.IV.T0800..HH,1,0.98572415,0.014275848865509033
1001991.IV.T0822..EH,1,0.99902785,0.0009721517562866211
1002471.IV.ERBM..EH,0,0.015617194,0.015617193654179573
1002471.IV.RAVA..EH,1,0.99857676,0.0014232397079467773
1002471.IV.T0819..EH,0,0.0027830019,0.0027830018661916256
1002471.IV.ZCCA..HH,0,0.0068393587,0.00683935871347785
1002751.IV.MAGA..HH,1,0.9795193,0.020480692386627197
1004351.IV.ASQU..HH,1,0.99155915,0.008440852165222168
1004351.IV.BDI..HH,0,0.0015307611,0.001530761132016778
1004351.IV.CRMI..HH,0,0.0048483466,0.004848346579819918
1004351.IV.PLMA..HH,0,0.006955155,0.006955155171453953
1004351.GU.POPM..HH,0,0.074029,0.07402899861335754
1004351.MN.VLC..HH,0,0.13689809,0.13689808547496796
1004511.IV.RAVA..EH,0,0.0019722993,0.001972299301996827
1004511.IV.T0822..EH,1,0.9965648,0.003435194492340088
1004511.IV.T0825..EH,0,0.0066492176,0.006649217568337917
1005551.IV.RAVA..EH,1,0.9937203,0.006279706954956055
1006731.IV.MAGA..HH,0,0.023238024,0.02323802374303341
1006731.IV.NOVE..EH,1,0.9995795,0.00042051076889038086
1006731.IV.RAVA..EH,0,0.047237985,0.04723798483610153
1006731.IV.ROVR..HH,1,0.9958033,0.0041967034339904785
1006731.IV.T0800..HH,0,0.17820677,0.17820677161216736
1007041.IV.T0800..HH,1,0.9996673,0.00033271312713623047
1008571.IV.T0819..EH,1,0.99680114,0.003198862075805664
1008851.IV.T0822..EH,0,0.013457192,0.013457192108035088
1009261.IV.RAVA..EH,0,0.012695914,0.012695914134383202
1009261.IV.T0800..HH,0,0.02853464,0.02853463962674141
1009261.IV.T0821..EH,0,0.003463063,0.003463062923401594
1009261.IV.ZCCA..HH,1,0.995999,0.004001021385192871
1009711.IV.NOVE..EH,0,0.0012043844,0.0012043843744322658
1009711.IV.T0825..EH,1,0.99399394,0.006006062030792236
1011691.IV.MSSA..HH,0,0.009555662,0.009555662050843239
1011691.IV.PLMA..HH,1,0.9864811,0.013518929481506348
1011691.MN.VLC..HH,0,0.016370613,0.016370613127946854
1012001.IV.RAVA..EH,0,0.0018675188,0.0018675187602639198
1014971.IV.RAVA..EH,0,0.009640069,0.009640068747103214
1015021.IV.RAVA..EH,0,0.0024289165,0.0024289165157824755
1015641.IV.T0819..EH,1,0.9982089,0.0017911195755004883
1015721.IV.ATMC..EH,1,0.9979832,0.002016782760620117
1015721.IV.ATVA..EH,1,0.9963276,0.0036724209785461426
1015721.IV.SSP9..EH,0,0.00683522,0.006835219915956259
1015891.IV.ATMC..EH,0,0.006636006,0.006636005826294422
1015891.IV.SSP9..EH,0,0.007080872,0.00708087207749486
1015931.IV.FROS..HH,1,0.999335,0.0006650090217590332
1018091.IV.RAVA..EH,0,0.002702253,0.0027022529393434525
1018161.IV.RAVA..EH,0,0.005656861,0.005656860768795013
1019451.IV.T0822..EH,1,0.98047745,0.019522547721862793
1024461.IV.ARCI..HH,0,0.025611898,0.02561189793050289
1024461.IV.ATVO..HH,1,0.99134845,0.008651554584503174
1024461.IV.CAFI..HH,1,0.99562657,0.004373431205749512
1024461.IV.CRE..HH,1,0.9960443,0.003955721855163574
1024461.IV.FROS..HH,1,0.9996551,0.00034487247467041016
1024461.IV.PARC..HH,1,0.99189186,0.008108139038085938
1025071.IV.T0825..EH,0,0.026675945,0.02667594514787197
10253491.IV.BDI..HH,1,0.9993814,0.0006185770034790039
10253491.IV.MPPT..EH,1,0.85914963,0.14085036516189575
10253491.IV.MTCR..EH,1,0.99927384,0.000726163387298584
1028501.IV.RAVA..EH,0,0.009418473,0.009418472647666931
10298611.GU.GRAM..HH,1,0.9988035,0.0011965036392211914
10299001.GU.EQUI..HH,0,0.006031955,0.006031955126672983
10299001.GU.GRAM..HH,1,0.99928916,0.0007108449935913086
10299341.GU.GRAM..HH,1,0.9995685,0.00043147802352905273
10299341.IV.MSSA..HH,1,0.99899703,0.001002967357635498
10299721.GU.GRAM..HH,1,0.9995276,0.0004724264144897461
10299721.IV.MSSA..HH,1,0.99851364,0.001486361026763916
10309171.GU.EQUI..HH,1,0.99875224,0.0012477636337280273
10309171.GU.GRAM..HH,1,0.9994124,0.0005875825881958008
10309171.IV.MSSA..HH,1,0.99864,0.0013599991798400879
10320361.GU.GSCL..HH,1,0.99892116,0.0010788440704345703
10320361.IV.ZCCA..HH,0,0.01836988,0.018369879573583603
1032441.IV.BOB..HH,0,0.01052183,0.010521830059587955
1032441.GU.MAIM..HH,1,0.9932619,0.006738126277923584
1032441.IV.MSSA..HH,1,0.9983012,0.0016987919807434082
1032881.IV.RAVA..EH,1,0.99812835,0.001871645450592041
1032881.IV.SERM..EH,1,0.96839225,0.031607747077941895
1032881.IV.T0800..HH,1,0.9965508,0.0034492015838623047
1032881.IV.T0822..EH,0,0.0008705391,0.0008705391082912683
1033861.IV.RAVA..EH,0,0.015878076,0.01587807573378086
1033861.IV.T0825..EH,1,0.9987224,0.001277625560760498
1034661.IV.T0822..EH,1,0.9833741,0.01662588119506836
1034901.IV.RAVA..EH,0,0.0023922236,0.002392223570495844
1035011.NI.CGRP..HH,0,0.0021253494,0.00212534936144948
1035011.IV.CTI..HH,0,0.0062561203,0.006256120279431343
1035011.IV.FIU..EH,1,0.98569804,0.014301955699920654
1035011.SI.KOSI..HH,0,0.0058741756,0.005874175578355789
1035011.IV.PLMA..HH,1,0.995197,0.004803001880645752
1035011.IV.RAVA..EH,0,0.0015386634,0.0015386634040623903
1035011.IV.ROVR..HH,0,0.038708247,0.03870824724435806
1035011.IV.T0800..HH,1,0.9943203,0.005679726600646973
1035011.IV.T0822..EH,1,0.9983346,0.0016654133796691895
1035011.IV.TEOL..HH,0,0.0011953533,0.0011953533394262195
1035011.IV.ZCCA..HH,0,0.02880923,0.028809230774641037
1035061.IV.CSNT..HH,1,0.99807274,0.0019272565841674805
1035061.IV.FIU..EH,0,0.02152912,0.021529119461774826
1035061.IV.RAVA..EH,1,0.9926698,0.007330179214477539
1035061.IV.T0800..HH,1,0.9938572,0.006142795085906982
1035061.IV.T0822..EH,0,0.0015346813,0.0015346813015639782
1035121.IV.RAVA..EH,0,0.0057567847,0.005756784696131945
10351661.GU.EQUI..HH,1,0.99800986,0.0019901394844055176
10351661.GU.GRAM..HH,1,0.99874985,0.001250147819519043
1035171.IV.RAVA..EH,0,0.01468289,0.01468288991600275
1035171.IV.SERM..EH,1,0.35920656,0.6407934427261353
1035311.IV.RAVA..EH,0,0.011943579,0.011943578720092773
1035311.IV.T0800..HH,0,0.06522977,0.06522977352142334
1038631.IV.T0822..EH,1,0.035216905,0.9647830948233604
1039091.IV.T0800..HH,1,0.9990094,0.0009906291961669922
1039651.IV.FIU..EH,1,0.5897037,0.41029632091522217
1039651.IV.T0820..EH,1,0.918622,0.08137798309326172
1039651.IV.T0822..EH,1,0.9491507,0.050849318504333496
