traccia,y_Mano,y_predict,delta
10021501.IV.ATPC..HH,1,0.010805877,0.9891941230744123
10038641.IV.NRCA..HH,1,0.009749248,0.9902507523074746
10044111.IV.EL6..EH,1,0.7631709,0.23682910203933716
10045081.IV.T1216..EH,1,0.86780137,0.13219863176345825
10052771.IV.T1212..EH,1,0.0024581205,0.997541879536584
10071471.IV.T1217..EH,1,0.022769447,0.9772305525839329
10077401.IV.PIEI..HH,1,0.0072057145,0.9927942855283618
10077401.IV.SSFR..HH,1,0.026419852,0.9735801480710506
10119561.IV.T1221..EH,1,0.64158547,0.35841453075408936
10164481.IV.T1215..EH,1,0.21185493,0.7881450653076172
10491321.IV.LNSS..HH,1,0.9755367,0.024463295936584473
10543011.IV.NRCA..HH,1,0.006127536,0.9938724641688168
10828361.IV.T1216..EH,1,0.51403236,0.48596763610839844
11111951.IV.NRCA..HH,1,0.026767442,0.9732325579971075
11129801.IV.CAFI..HH,1,0.040827878,0.9591721221804619
11212081.IV.LNSS..HH,1,0.0024845945,0.9975154055282474
11212081.IV.T1218..EH,1,0.011191769,0.9888082314282656
11272321.IV.ATFO..HH,1,0.0021795987,0.9978204013314098
11294301.IV.T1299..EH,1,0.002607397,0.9973926029633731
11465391.IV.T1243..HH,1,0.82606417,0.17393583059310913
12234151.IV.NRCA..HH,1,0.004798873,0.9952011271379888
12234151.IV.T1218..EH,1,0.015400246,0.9845997542142868
12234151.IV.T1241..EH,1,0.005395646,0.9946043537929654
12234151.IV.T1244..EH,1,0.02145622,0.9785437807440758
12269741.IV.T1215..EH,1,0.9607211,0.03927892446517944
12347451.IV.ATPI..EH,1,0.007367632,0.9926323681138456
12630881.IV.RM33..EH,1,0.12315649,0.8768435120582581
12672631.IV.T1212..EH,1,0.009815566,0.9901844337582588
12674061.IV.T1202..EH,1,0.013484485,0.9865155145525932
12756221.IV.ARRO..EH,1,0.0015973276,0.9984026723541319
12758761.IV.T1202..EH,1,0.05504691,0.944953091442585
1298801.IV.MPAZ..HH,1,0.03847705,0.9615229517221451
13340791.IV.T1219..EH,1,0.0060265344,0.9939734656363726
13383881.IV.T1247..HH,1,0.00876807,0.9912319304421544
13387351.NI.POLC..HH,1,0.020139555,0.979860445484519
1342011.IV.IVPL..HH,1,0.005794519,0.9942054809071124
13431341.IV.TERO..HH,1,0.9856215,0.014378488063812256
13451831.IV.GUMA..HH,1,0.00627635,0.9937236499972641
13636761.IV.T1215..EH,1,0.8239087,0.17609131336212158
13662751.IV.SMA1..EH,1,0.9687414,0.031258583068847656
13750891.IV.ARVD..HH,1,0.003924197,0.9960758029483259
13750891.IV.ATPI..EH,1,0.006783227,0.9932167730294168
13750891.IV.ATTE..HH,1,0.0052879835,0.9947120165452361
13750891.IV.T1241..EH,1,0.0033738182,0.9966261817608029
13750891.IV.T1299..EH,1,0.009081081,0.9909189194440842
13752571.IV.CAMP..HH,1,0.012396114,0.9876038860529661
13752571.IV.T1212..EH,1,0.0070921965,0.9929078035056591
13752571.IV.T1217..EH,1,0.00661654,0.9933834602124989
13752571.IV.T1218..EH,1,0.0025888113,0.9974111886695027
1397411.IV.MPNC..HH,1,0.8401862,0.15981382131576538
14073831.IV.T1218..EH,1,0.0076430957,0.9923569043166935
14088541.IV.TEOL..HH,1,0.2308264,0.7691736072301865
14169541.IV.T1217..EH,1,0.09984999,0.9001500084996223
14193071.IV.SMA1..EH,1,0.77914774,0.22085225582122803
14360101.IV.MC2..EH,1,0.33713013,0.6628698706626892
14523571.IV.T1214..EH,1,0.0040779347,0.9959220653399825
14757721.IV.T1214..EH,1,0.85518587,0.144814133644104
14759921.IV.ATPI..EH,1,0.0032775172,0.9967224828433245
14759921.IV.EL6..EH,1,0.0052126576,0.9947873423807323
14759921.IV.SSFR..HH,1,0.0059612975,0.9940387024544179
15064481.IV.T0110..HH,1,0.0016637507,0.9983362492639571
15064481.IV.T1213..EH,1,0.0038060017,0.9961939982604235
15064481.IV.T1218..EH,1,0.0059887064,0.994011293631047
15287901.IV.NRCA..HH,1,0.0046172794,0.9953827206045389
15289181.GU.RSP..HH,1,0.0019238603,0.9980761397164315
1530211.IV.ATPI..EH,1,0.79974633,0.2002536654472351
15361061.IV.T1219..EH,1,0.31999776,0.6800022423267365
15475331.IV.CSP1..EH,1,0.7280871,0.2719128727912903
15557841.IV.T1214..EH,1,0.0031444887,0.9968555113300681
15583881.IV.USI..HH,1,0.0053628557,0.9946371442638338
15585791.IV.T1216..EH,1,0.15167205,0.8483279496431351
15586991.IV.CAMP..HH,1,0.0053183744,0.9946816256269813
15879671.IV.PLAC..HH,1,0.0019745766,0.9980254233814776
1601871.IV.NRCA..HH,1,0.012722469,0.9872775310650468
1610329.IV.MURB..HH,1,0.058462687,0.9415373131632805
1611469.MN.CEL..HH,1,0.0041903364,0.9958096635527909
16116801.IV.T1216..EH,1,0.94842255,0.05157744884490967
16120531.IV.T1219..EH,1,0.037238155,0.9627618454396725
16122511.IV.MC2..EH,1,0.005513531,0.9944864688441157
16211551.IV.T1299..EH,1,0.0074193534,0.992580646649003
1627199.IV.VULT..HH,1,0.0037749468,0.9962250532116741
1639119.IV.PESA..EH,1,0.0032790608,0.9967209391761571
16415301.IV.T1214..EH,1,0.00086622697,0.9991337730316445
16424091.IV.ROVR..HH,1,0.002211279,0.9977887209970504
16424091.IV.SALO..HH,1,0.009274916,0.990725084207952
1644829.MN.AQU..HH,1,0.04760749,0.9523925110697746
1645389.IV.FAGN..EH,1,0.3665744,0.6334255933761597
16550661.IV.MMO1..EH,1,0.96018386,0.03981614112854004
16631311.IV.CSP1..EH,1,0.0012121461,0.9987878538668156
1665259.MN.CEL..HH,1,0.004666644,0.9953333558514714
16803451.IV.BSSO..HH,1,0.0033488749,0.9966511251404881
1683759.IV.CAFE..HH,1,0.0072603337,0.9927396662533283
1684959.IV.TERO..HH,1,0.004411529,0.9955884711816907
17025201.IV.SMA1..EH,1,0.8959562,0.10404378175735474
1720771.IV.MCIV..HH,1,0.10682069,0.8931793123483658
17264811.IV.RIBO..EH,1,0.003997885,0.9960021148435771
17436871.MN.VLC..HH,1,0.040213298,0.9597867019474506
17450371.IV.MMO1..EH,1,0.004360119,0.995639881119132
17450371.IV.NRCA..HH,1,0.020219738,0.9797802623361349
17602431.IV.ATCC..EH,1,0.008856642,0.9911433579400182
17602431.IV.CESI..HH,1,0.002905646,0.9970943538937718
17602431.IV.EL6..EH,1,0.004823817,0.9951761830598116
17602431.IV.MC2..EH,1,0.020990664,0.97900933586061
17605601.IV.NRCA..HH,1,0.016937789,0.9830622114241123
17605601.IV.RM33..EH,1,0.030064693,0.9699353072792292
17605601.IV.T1214..EH,1,0.008643013,0.9913569865748286
17605601.IV.T1247..HH,1,0.0024081233,0.9975918766576797
17668091.IV.NRCA..HH,1,0.98874366,0.01125633716583252
17745831.IV.APRC..HH,1,0.04954332,0.9504566788673401
17846361.IV.NRCA..HH,1,0.9956268,0.00437319278717041
1811329.IV.FNVD..HH,1,0.006975716,0.9930242840200663
18132391.IV.MSRU..HH,1,0.0030123664,0.9969876336399466
18279611.GU.STV..HH,1,0.46938986,0.5306101441383362
1833319.IV.SERS..HH,1,0.0031158924,0.9968841075897217
1833721.IV.MRLC..HH,1,0.13394918,0.8660508245229721
1856449.IV.HVZN..HH,1,0.0044091255,0.9955908744595945
1857069.IV.AGST..EH,1,0.0057178745,0.9942821254953742
1864109.IV.RAFF..HH,1,0.0044465847,0.9955534152686596
18680311.IV.NRCA..HH,1,0.01781751,0.982182489708066
18682531.IV.FOSV..EH,1,0.004913384,0.9950866159051657
18682531.IV.MMO1..EH,1,0.0013997889,0.9986002111108974
18682531.IV.MTRA..EH,1,0.005450156,0.9945498439483345
18693851.IV.SMA1..EH,1,0.0073602917,0.9926397083327174
18694081.IV.NRCA..HH,1,0.0070206127,0.9929793872870505
18694081.IV.SMA1..EH,1,0.008681528,0.9913184717297554
18705461.IV.ATCC..EH,1,0.006418733,0.9935812670737505
18705461.IV.MF5..EH,1,0.002933593,0.9970664069987833
18710291.IV.LNSS..HH,1,0.0036507659,0.9963492341339588
18710291.IV.NRCA..HH,1,0.003183488,0.9968165119644254
1874399.IV.RSM..HH,1,0.0016538516,0.998346148408018
1898341.IV.MURB..HH,1,0.005108138,0.9948918619193137
1905969.MN.AQU..HH,1,0.008965405,0.9910345952957869
1907259.MN.AQU..HH,1,0.040454697,0.9595453031361103
1908319.IV.GUAR..HH,1,0.001007106,0.9989928939612582
19103491.IV.RIBO..EH,1,0.011847146,0.9881528541445732
1911139.MN.AQU..HH,1,0.008834235,0.9911657646298409
1911419.IV.CAMP..HH,1,0.007099322,0.9929006779566407
19115151.IV.CESI..HH,1,0.07417945,0.9258205518126488
1912889.IV.FAGN..HH,1,0.0076772543,0.9923227457329631
1912889.IV.INTR..HH,1,0.0033098827,0.9966901172883809
1912889.IV.T0104..EH,1,0.005841902,0.9941580980084836
19202041.IV.MONC..HH,1,0.008219506,0.9917804943397641
1928869.IV.NRCA..HH,1,0.5147445,0.48525547981262207
19352601.IV.MCRV..HH,1,0.007250975,0.9927490251138806
19352601.IX.NSC3.02.HH,1,0.0022174171,0.9977825828827918
1942069.IV.INTR..HH,1,0.021605514,0.9783944860100746
1959829.IV.TERO..HH,1,0.004743205,0.9952567950822413
1959859.IV.FAGN..HH,1,0.49166977,0.508330225944519
19613601.IV.NRCA..HH,1,0.5163408,0.48365920782089233
19794421.IV.PII..HH,1,0.009957259,0.9900427414104342
19795321.IV.PII..HH,1,0.0018079868,0.9981920132413507
1984609.IV.NRCA..HH,1,0.5482517,0.4517483115196228
2040909.IV.LNSS..HH,1,0.0066841133,0.9933158867061138
2041699.IV.CAMP..HH,1,0.026229713,0.9737702868878841
20462471.GU.STV..HH,1,0.4663719,0.5336281061172485
2054309.IV.FDMO..HH,1,0.0027282655,0.9972717345226556
2054869.IV.FIAM..HH,1,0.026208457,0.9737915433943272
20558871.IV.MML1..EH,1,0.017621286,0.982378713786602
20718101.IV.LMD..HH,1,0.0029217184,0.9970782815944403
20856921.MN.TIP..HH,1,0.0016375195,0.9983624805463478
20936361.IV.MMO1..EH,1,0.0077289306,0.9922710694372654
20936631.IV.MC2..EH,1,0.074522465,0.925477534532547
21163061.IV.MUCR..HH,1,0.0023750903,0.9976249097380787
2128089.IV.BDI..HH,1,0.0049794153,0.9950205846689641
21394851.IV.TRTR..HH,1,0.04011119,0.9598888084292412
21398531.IV.CESI..HH,1,0.0074476926,0.99255230743438
2140639.IV.DOI..HH,1,0.0038194184,0.9961805816274136
2151949.IV.T0401..EH,1,0.007581774,0.9924182258546352
2167939.GU.SATI..HH,1,0.005964582,0.9940354181453586
21684091.IV.T0110..HH,1,0.003406594,0.9965934059582651
2264219.IV.MOCO..HH,1,0.008251992,0.9917480079457164
2272409.IV.RM32..EH,1,0.00821125,0.9917887495830655
2291169.IV.IMOL..EH,1,0.019624013,0.980375986546278
2291199.IV.MTRZ..HH,1,0.6853999,0.3146001100540161
2299929.IV.MSRU..HH,1,0.0018209725,0.9981790274614468
2360781.IV.T0912..EH,1,0.008614244,0.9913857560604811
2372769.IV.SFI..EH,1,0.011568526,0.9884314741939306
2373711.IV.CSP1..EH,1,0.109547056,0.8904529437422752
23806831.IV.OFFI..HH,1,0.71295017,0.2870498299598694
2397029.IV.MSFR..HH,1,0.004152405,0.9958475949242711
2399259.IV.FRON..EH,1,0.007584466,0.9924155338667333
2411731.IV.T0104..HH,1,0.0044398415,0.9955601585097611
2425269.IV.NRCA..HH,1,0.006516233,0.993483766913414
2456241.IV.IACL..HH,1,0.019483881,0.9805161189287901
2469259.IV.SCHR..EH,1,0.0071699843,0.9928300157189369
2497569.IV.GIUL..HH,1,0.9379718,0.06202822923660278
2497569.IV.HLNI..HH,1,0.002208084,0.9977919158991426
2504169.IV.ZCCA..HH,1,0.0006432713,0.9993567286874168
2600901.MN.VLC..HH,1,0.013491763,0.9865082371979952
2640361.IV.MTSN..HH,1,0.0020484955,0.997951504541561
2640361.IV.SLCN..HH,1,0.0038679207,0.9961320792790502
2688451.IV.ARRO..EH,1,0.50454783,0.4954521656036377
2763221.IV.CELI..HH,1,0.006523386,0.9934766138903797
2763221.MN.TIP..HH,1,0.0036013797,0.9963986203074455
2809171.IV.CSP1..EH,1,0.84613144,0.15386855602264404
2896801.IV.PTRJ..HH,1,0.0046980465,0.9953019535169005
2918361.IV.SMA1..EH,1,0.065579586,0.9344204142689705
2918561.IV.ATCC..EH,1,0.10142066,0.8985793367028236
2980461.SI.ABSI..HH,1,0.18232216,0.817677840590477
3029611.IV.ATVO..HH,1,0.13191444,0.8680855631828308
3036511.IV.ATFO..HH,1,0.026937146,0.9730628542602062
3071791.GU.FINB..HH,1,0.010134314,0.989865685813129
3085921.IV.CET2..HH,1,0.0063309316,0.993669068440795
3132391.IV.QLNO..HH,1,0.113158844,0.8868411555886269
3330771.IV.FSSB..HH,1,0.0047717313,0.9952282686717808
3330771.IV.SNTG..HH,1,0.0036022079,0.996397792128846
3487661.IV.VCEL..EH,1,0.804615,0.19538497924804688
3929421.IV.GRI..EH,1,0.015782762,0.9842172376811504
4000081.GU.BHB..HH,1,0.010589747,0.9894102532416582
4020251.IV.LNSS..HH,1,0.9649314,0.0350685715675354
4125691.IV.SCHR..EH,1,0.008475705,0.991524294950068
4642571.IV.CASP..HH,1,0.10012473,0.8998752683401108
4751961.IV.FROS..HH,1,0.012981959,0.9870180413126945
4850501.IV.CESX..HH,1,0.0024475418,0.9975524581968784
4850501.IV.MURB..HH,1,0.57494086,0.42505913972854614
4969201.IV.MILZ..HH,1,0.004832315,0.9951676852069795
4969491.IV.ERBM..EH,1,0.01897095,0.981029050424695
5050181.IV.AIO..HH,1,0.023863731,0.9761362690478563
5133841.IV.GIGS..HH,1,0.026991908,0.9730080924928188
5525831.IV.SSFR..HH,1,0.98599154,0.01400846242904663
5717101.IV.ATVO..HH,1,0.00819558,0.991804420016706
5914151.IV.HLNI..HH,1,0.0017528789,0.9982471211114898
5994401.IV.CSP1..EH,1,0.0024299833,0.9975700166542083
6013661.IV.SFI..EH,1,0.016624175,0.9833758249878883
6381831.IV.PIEI..HH,1,0.0069339117,0.993066088296473
