traccia,y_Mano,y_predict,delta
1013211.IV.NRCA..HH,0,0.9957545,0.9957544803619385
10187731.IV.T1215..EH,0,0.6880126,0.6880125999450684
10262621.IV.MMO1..EH,0,0.9957877,0.9957876801490784
10264001.IV.T1241..EH,0,0.78418714,0.7841871380805969
10798531.IV.T1245..HH,0,0.86610895,0.8661089539527893
10891551.IV.TERO..HH,0,0.51634395,0.5163439512252808
12394941.IV.T1220..EH,0,0.98102045,0.981020450592041
12413041.IV.T1299..EH,0,0.5034686,0.5034685730934143
13252131.IV.T1216..EH,0,0.3532364,0.3532364070415497
13314821.IV.CESX..HH,0,0.9968592,0.9968591928482056
13738761.IV.T1211..EH,0,0.998475,0.9984750151634216
14205471.IV.T1212..EH,0,0.8983668,0.8983668088912964
14732951.IV.ARRO..EH,0,0.99520195,0.9952019453048706
15012341.IV.T1212..EH,0,0.9737013,0.9737012982368469
15794691.IV.RIBO..EH,0,0.9941438,0.9941437840461731
16067471.IV.HAGA..HH,0,0.99675804,0.9967580437660217
16067471.IV.HLNI..HH,0,0.9979956,0.9979956150054932
1609949.IV.BSSO..HH,0,0.9993013,0.9993013143539429
1611939.IV.FAGN..EH,0,0.99620134,0.9962013363838196
1612869.IV.GRI..EH,0,0.9906832,0.9906831979751587
1638849.IV.CING..HH,0,0.9964635,0.9964634776115417
1644899.IV.TERO..HH,0,0.9915215,0.9915214776992798
16597551.IV.ATCC..EH,0,0.3827614,0.3827613890171051
1662639.IV.GUAR..EH,0,0.99672806,0.9967280626296997
1663529.IV.CAMP..EH,0,0.99832445,0.998324453830719
1754129.IV.AMUR..HH,0,0.9986362,0.9986361861228943
18085401.IV.T1299..EH,0,0.6277572,0.62775719165802
1809309.IV.MGR..HH,0,0.9972747,0.9972746968269348
18145791.IV.NRCA..HH,0,0.8596698,0.8596698045730591
1834609.IV.CESI..HH,0,0.9992561,0.9992560744285583
1837449.IV.IVPL..HH,0,0.9988827,0.9988827109336853
1837449.IV.MSRU..HH,0,0.99891937,0.9989193677902222
1837699.IV.CING..HH,0,0.99294585,0.9929458498954773
