traccia,y_Mano,y_predict,delta
1000111.IV.RAVA..EH,0,0.0020434307,0.00204343069344759
1000111.IV.ROVR..HH,1,0.9692091,0.03079092502593994
1000111.IV.T0820..EH,0,0.9976248,0.9976248145103455
1000111.IV.T0821..EH,1,0.9995289,0.0004711151123046875
1000111.IV.TEOL..HH,0,0.0024638132,0.0024638131726533175
1000611.IV.RAVA..EH,0,0.0019495024,0.0019495023880153894
1000631.IV.RAVA..EH,0,0.0014509023,0.0014509023167192936
1000631.IV.T0822..EH,1,0.99975413,0.00024586915969848633
1000631.IV.T0825..EH,1,0.9847799,0.015220105648040771
1000741.IV.RAVA..EH,0,0.001064852,0.0010648519964888692
1000801.IV.RAVA..EH,0,0.0017745425,0.00177454249933362
1001281.IV.RAVA..EH,0,0.0031466223,0.0031466223299503326
1001761.IV.NOVE..EH,0,0.010369351,0.010369351133704185
1001761.IV.T0800..HH,1,0.9903594,0.00964057445526123
1001991.IV.T0822..EH,1,0.9996413,0.0003587007522583008
1002471.IV.ERBM..EH,0,0.0014372406,0.0014372406294569373
1002471.IV.RAVA..EH,1,0.9983829,0.0016170740127563477
1002471.IV.T0800..HH,1,0.999198,0.0008019804954528809
1002471.IV.T0819..EH,0,0.0029600468,0.0029600467532873154
1002471.IV.ZCCA..HH,0,0.00055816566,0.0005581656587310135
1002751.IV.MAGA..HH,1,0.9806817,0.01931828260421753
1002751.IV.ROVR..HH,0,0.11636422,0.11636421829462051
1004351.IV.ASQU..HH,1,0.9969579,0.0030421018600463867
1004351.IV.BDI..HH,0,0.0022265022,0.0022265021689236164
1004351.IV.CRMI..HH,0,0.0044009523,0.004400952253490686
1004351.IV.PLMA..HH,0,0.0027936953,0.0027936953119933605
1004351.GU.POPM..HH,0,0.015151762,0.015151762403547764
1004351.MN.VLC..HH,0,0.14062549,0.1406254917383194
1004511.IV.NOVE..EH,0,0.00075751595,0.0007575159543193877
1004511.IV.RAVA..EH,0,0.00032431987,0.00032431987347081304
1004511.IV.T0819..EH,1,0.95015514,0.04984486103057861
1004511.IV.T0822..EH,1,0.99921775,0.0007822513580322266
1004511.IV.T0825..EH,0,0.0024655822,0.0024655822198837996
1005551.IV.RAVA..EH,1,0.99799275,0.0020072460174560547
1006731.IV.MAGA..HH,0,0.04348861,0.04348861053586006
1006731.IV.NOVE..EH,1,0.9994593,0.0005406737327575684
1006731.GU.POPM..HH,0,0.008434612,0.008434612303972244
1006731.IV.RAVA..EH,0,0.006138345,0.00613834522664547
1006731.IV.ROVR..HH,1,0.9961616,0.0038384199142456055
1006731.IV.T0800..HH,0,0.14717864,0.14717863500118256
1007041.IV.T0800..HH,1,0.9995795,0.00042051076889038086
1008571.IV.T0819..EH,1,0.9952389,0.004761099815368652
1008851.IV.T0822..EH,0,0.0019170201,0.0019170200685039163
