traccia,y_Mano,y_predict,delta
1000111.IV.RAVA..EH,0,0.010509601,0.01050960086286068
1000111.IV.ROVR..HH,1,0.8964885,0.1035115122795105
1000111.IV.T0821..EH,1,0.9983726,0.0016273856163024902
1000111.IV.TEOL..HH,0,0.0052399896,0.00523998960852623
1000611.IV.RAVA..EH,0,0.0013014167,0.0013014166615903378
1000631.IV.RAVA..EH,0,0.0025328249,0.0025328248739242554
1000631.IV.T0822..EH,1,0.99676645,0.0032335519790649414
1000631.IV.T0825..EH,1,0.99528766,0.004712343215942383
1000741.IV.RAVA..EH,0,0.00063193816,0.000631938164588064
1000801.IV.RAVA..EH,0,0.0007356843,0.000735684297978878
1001281.IV.RAVA..EH,0,0.0009243168,0.0009243168169632554
1001761.IV.NOVE..EH,0,0.016404094,0.01640409417450428
1001761.IV.T0800..HH,1,0.9905605,0.009439527988433838
1001991.IV.T0822..EH,1,0.99932325,0.0006767511367797852
1002471.IV.ERBM..EH,0,0.0066961194,0.00669611943885684
1002471.IV.RAVA..EH,1,0.9985713,0.0014287233352661133
1002471.IV.T0819..EH,0,0.0019147734,0.0019147733692079782
1002471.IV.ZCCA..HH,0,0.005631344,0.005631343927234411
1002751.IV.MAGA..HH,1,0.9870364,0.012963593006134033
1004351.IV.ASQU..HH,1,0.99280566,0.007194340229034424
1004351.IV.BDI..HH,0,0.00058492913,0.0005849291337653995
1004351.IV.CRMI..HH,0,0.0025106217,0.002510621678084135
1004351.IV.PLMA..HH,0,0.0056861495,0.005686149466782808
1004351.GU.POPM..HH,0,0.008271734,0.008271734230220318
1004351.MN.VLC..HH,0,0.2061868,0.20618680119514465
1004511.IV.RAVA..EH,0,0.0015978287,0.001597828697413206
1004511.IV.T0822..EH,1,0.9993124,0.0006875991821289062
1004511.IV.T0825..EH,0,0.003555312,0.003555312054231763
1005551.IV.RAVA..EH,1,0.9977071,0.0022928714752197266
1006731.IV.MAGA..HH,0,0.018757038,0.018757037818431854
1006731.IV.NOVE..EH,1,0.99959,0.0004100203514099121
1006731.IV.RAVA..EH,0,0.040164974,0.040164973586797714
