traccia,y_Mano,y_predict,delta
2010-01-30T01:23:45.000000Z.CRAC.EHZ,1,0.9975266,0.0024734139442443848
2010-01-30T01:23:45.000000Z.CUC.HHZ,0,0.009024572,0.009024571627378464
2010-01-30T01:23:45.000000Z.MGR.HHZ,0,0.00594134,0.005941339768469334
2010-01-30T01:23:45.000000Z.ORI.HHZ,0,0.019582879,0.019582878798246384
2010-01-30T01:23:45.000000Z.SALB.HHZ,0,0.009443683,0.009443682618439198
2010-01-30T01:23:45.000000Z.SCHR.EHZ,0,0.018976452,0.018976451829075813
2010-01-30T01:23:45.000000Z.SIRI.HHZ,0,0.011310352,0.011310352012515068
2010-02-08T10:02:45.000000Z.BULG.HHZ,1,0.9818029,0.01819711923599243
2010-02-08T10:02:45.000000Z.CMPR.HHZ,0,0.00971965,0.009719650261104107
2010-02-08T10:02:45.000000Z.CUC.HHZ,1,0.9955759,0.004424095153808594
2010-02-08T10:02:45.000000Z.MCEL.HHZ,1,0.96952134,0.03047865629196167
2010-02-08T10:02:45.000000Z.MGR.HHZ,1,0.9961357,0.003864288330078125
2010-02-08T10:02:45.000000Z.SIRI.HHZ,0,0.008508329,0.008508329279720783
2010-02-27T05:42:42.000000Z.MMN.HHZ,1,0.99680954,0.003190457820892334
2010-02-27T05:42:42.000000Z.SALB.HHZ,1,0.9945937,0.005406320095062256
2010-03-25T17:29:59.000000Z.BULG.HHZ,0,0.0064240173,0.006424017250537872
2010-03-25T17:29:59.000000Z.CMPR.HHZ,1,0.9956571,0.004342913627624512
2010-03-25T17:29:59.000000Z.CRAC.EHZ,1,0.96647525,0.03352475166320801
2010-03-25T17:29:59.000000Z.CUC.HHZ,1,0.9987056,0.0012943744659423828
2010-03-25T17:29:59.000000Z.MCEL.HHZ,0,0.0023102094,0.0023102094419300556
2010-03-25T17:29:59.000000Z.MGR.HHZ,1,0.9964587,0.003541290760040283
2010-03-25T17:29:59.000000Z.MMN.HHZ,0,0.010129007,0.010129006579518318
2010-03-25T17:29:59.000000Z.MTSN.HHZ,0,0.0008368212,0.000836821214761585
2010-03-25T17:29:59.000000Z.ORI.HHZ,1,0.9877308,0.012269198894500732
2010-03-25T17:29:59.000000Z.SALB.HHZ,1,0.98307943,0.01692056655883789
2010-03-25T17:29:59.000000Z.SCHR.EHZ,0,0.0019585039,0.0019585038535296917
2010-03-25T17:29:59.000000Z.SIRI.HHZ,1,0.99258775,0.007412254810333252
2010-03-25T17:29:59.000000Z.TIP.HHZ,0,0.010923466,0.010923465713858604
2010-04-09T14:39:44.000000Z.MMN.HHZ,0,0.013247258,0.01324725802987814
2010-04-09T14:39:45.000000Z.BULG.HHZ,1,0.8387676,0.16123241186141968
2010-04-09T14:39:45.000000Z.CMPR.HHZ,1,0.9944899,0.005510091781616211
2010-04-09T14:39:45.000000Z.CUC.HHZ,0,0.0037721721,0.0037721721455454826
2010-04-09T14:39:45.000000Z.MCEL.HHZ,0,0.24179223,0.241792231798172
2010-04-09T14:39:45.000000Z.MGR.HHZ,0,0.03069336,0.030693359673023224
2010-04-09T14:39:45.000000Z.MTSN.HHZ,0,0.0026578102,0.002657810226082802
2010-04-09T14:39:45.000000Z.SALB.HHZ,1,0.9993717,0.0006282925605773926
2010-05-21T10:29:02.000000Z.BULG.HHZ,0,0.08870738,0.08870737999677658
2010-05-21T10:29:02.000000Z.CMPR.HHZ,1,0.9691162,0.0308837890625
2010-05-21T10:29:02.000000Z.CUC.HHZ,0,0.036587425,0.0365874245762825
2010-05-21T10:29:02.000000Z.MCEL.HHZ,1,0.9962238,0.0037761926651000977
2010-05-21T10:29:02.000000Z.MMN.HHZ,0,0.0033280381,0.0033280381467193365
2010-05-21T10:29:02.000000Z.MTSN.HHZ,0,0.033392143,0.03339214250445366
2010-05-21T10:29:02.000000Z.SALB.HHZ,1,0.99748296,0.0025170445442199707
2010-05-21T10:29:02.000000Z.SIRI.HHZ,1,0.4486427,0.5513572990894318
2010-07-22T02:20:12.000000Z.CUC.HHZ,1,0.66674733,0.3332526683807373
