traccia,y_Mano,y_predict,delta
1000111.IV.RAVA..EH,0,0.006346474,0.006346473935991526
1000111.IV.ROVR..HH,1,0.95431125,0.045688748359680176
1000111.IV.T0821..EH,1,0.9970747,0.002925276756286621
1000111.IV.TEOL..HH,0,0.0031009451,0.003100945148617029
1000611.IV.RAVA..EH,0,0.0020210827,0.002021082676947117
1000631.IV.RAVA..EH,0,0.014518813,0.014518813230097294
1000631.IV.T0822..EH,1,0.9928214,0.007178604602813721
1000631.IV.T0825..EH,1,0.9879682,0.012031793594360352
1000741.IV.RAVA..EH,0,0.0006356342,0.0006356341764330864
1000801.IV.RAVA..EH,0,0.0011365414,0.0011365413665771484
1001281.IV.RAVA..EH,0,0.0015278449,0.0015278449282050133
1001761.IV.NOVE..EH,0,0.007086487,0.007086487021297216
1001761.IV.T0800..HH,1,0.98410785,0.0158921480178833
1001991.IV.T0822..EH,1,0.99636555,0.0036344528198242188
1002471.IV.ERBM..EH,0,0.022781506,0.022781506180763245
1002471.IV.RAVA..EH,1,0.9986076,0.0013924241065979004
1002471.IV.T0819..EH,0,0.0032350407,0.0032350406982004642
1002471.IV.ZCCA..HH,0,0.0127852345,0.012785234488546848
1002751.IV.MAGA..HH,1,0.97374785,0.026252150535583496
1004351.IV.ASQU..HH,1,0.99437946,0.00562053918838501
1004351.IV.BDI..HH,0,0.0013340166,0.0013340165605768561
1004351.IV.CRMI..HH,0,0.003667174,0.003667173907160759
1004351.IV.PLMA..HH,0,0.02658134,0.02658133953809738
1004351.GU.POPM..HH,0,0.037127048,0.0371270477771759
1004351.MN.VLC..HH,0,0.11726336,0.11726336181163788
1004511.IV.RAVA..EH,0,0.0029984443,0.002998444251716137
1004511.IV.T0822..EH,1,0.9950647,0.004935324192047119
1004511.IV.T0825..EH,0,0.0041696127,0.004169612657278776
1005551.IV.RAVA..EH,1,0.9819863,0.018013715744018555
1006731.IV.MAGA..HH,0,0.013685969,0.013685968704521656
1006731.IV.NOVE..EH,1,0.9986387,0.0013613104820251465
1006731.IV.RAVA..EH,0,0.031729396,0.03172939643263817
1006731.IV.ROVR..HH,1,0.99010694,0.009893059730529785
1006731.IV.T0800..HH,0,0.09611293,0.0961129292845726
1007041.IV.T0800..HH,1,0.9977871,0.0022128820419311523
1008571.IV.T0819..EH,1,0.9972295,0.0027704834938049316
