traccia,y_Mano,y_predict,delta
1000111.IV.RAVA..EH,0,0.0034909223,0.003490922274067998
1000111.IV.ROVR..HH,1,0.97176737,0.0282326340675354
1000111.IV.T0820..EH,0,0.9889742,0.9889742136001587
1000111.IV.T0821..EH,1,0.9995322,0.0004677772521972656
1000111.IV.TEOL..HH,0,0.0029531126,0.002953112591058016
1000611.IV.RAVA..EH,0,0.0012455591,0.0012455590767785907
1000631.IV.RAVA..EH,0,0.0027726367,0.0027726367115974426
1000631.IV.T0822..EH,1,0.99984026,0.00015974044799804688
1000631.IV.T0825..EH,1,0.9647576,0.03524237871170044
1000741.IV.RAVA..EH,0,0.0006072738,0.0006072737742215395
1000801.IV.RAVA..EH,0,0.0010644215,0.0010644214926287532
1001281.IV.RAVA..EH,0,0.001246878,0.001246877945959568
1001761.IV.NOVE..EH,0,0.00466408,0.0046640802174806595
1001761.IV.T0800..HH,1,0.99797386,0.0020261406898498535
1001991.IV.T0822..EH,1,0.9995074,0.0004925727844238281
1002471.IV.ERBM..EH,0,0.0008205402,0.0008205401827581227
1002471.IV.RAVA..EH,1,0.9982634,0.0017365813255310059
1002471.IV.T0800..HH,1,0.9995333,0.0004667043685913086
1002471.IV.T0819..EH,0,0.004572857,0.004572857171297073
1002471.IV.ZCCA..HH,0,0.00035951688,0.0003595168818719685
1002751.IV.MAGA..HH,1,0.9775056,0.022494375705718994
1002751.IV.ROVR..HH,0,0.06821043,0.0682104304432869
1004351.IV.ASQU..HH,1,0.99489474,0.005105257034301758
1004351.IV.BDI..HH,0,0.001237239,0.0012372389901429415
1004351.IV.CRMI..HH,0,0.0028591226,0.002859122585505247
1004351.IV.PLMA..HH,0,0.0020706602,0.00207066023722291
1004351.GU.POPM..HH,0,0.20143189,0.20143188536167145
1004351.MN.VLC..HH,0,0.10800028,0.10800027847290039
1004511.IV.NOVE..EH,0,0.00072292145,0.0007229214534163475
1004511.IV.RAVA..EH,0,0.00031433275,0.0003143327485304326
1004511.IV.T0819..EH,1,0.92846406,0.07153594493865967
1004511.IV.T0822..EH,1,0.9993018,0.0006982088088989258
1004511.IV.T0825..EH,0,0.0027593106,0.0027593106497079134
1005551.IV.RAVA..EH,1,0.99703825,0.00296175479888916
1006731.IV.MAGA..HH,0,0.014174124,0.014174124225974083
1006731.IV.NOVE..EH,1,0.99953306,0.00046694278717041016
1006731.GU.POPM..HH,0,0.0056950585,0.00569505849853158
1006731.IV.RAVA..EH,0,0.004065607,0.004065607208758593
1006731.IV.ROVR..HH,1,0.9951632,0.0048367977142333984
1006731.IV.T0800..HH,0,0.1346819,0.13468189537525177
1007041.IV.T0800..HH,1,0.9997634,0.0002365708351135254
1008571.IV.T0819..EH,1,0.9986915,0.0013085007667541504
1008851.IV.T0822..EH,0,0.0075040227,0.007504022680222988
1009261.IV.RAVA..EH,0,0.016551515,0.016551515087485313
1009261.IV.T0800..HH,0,0.012356818,0.012356817722320557
1009261.IV.T0821..EH,0,0.0020758593,0.002075859345495701
1009261.IV.ZCCA..HH,1,0.99930775,0.0006922483444213867
1009711.IV.NOVE..EH,0,0.00081654784,0.0008165478357113898
1009711.IV.T0825..EH,1,0.9614562,0.03854382038116455
1011691.IV.MSSA..HH,0,0.0063568866,0.006356886588037014
1011691.IV.PLMA..HH,1,0.9917944,0.008205592632293701
1011691.MN.VLC..HH,0,0.014426704,0.014426703564822674
1012001.IV.RAVA..EH,0,0.0005419612,0.0005419612280093133
1014971.IV.RAVA..EH,0,0.007736468,0.007736468221992254
1015021.IV.RAVA..EH,0,0.0008362306,0.000836230581626296
1015641.IV.T0819..EH,1,0.9987097,0.0012903213500976562
1015721.IV.ATBU..EH,1,0.99903107,0.00096893310546875
1015721.IV.ATMC..EH,1,0.998705,0.0012949705123901367
1015721.IV.ATMI..HH,0,0.0016864816,0.001686481642536819
1015721.IV.ATVA..EH,1,0.9987778,0.0012221932411193848
1015721.IV.SSP9..EH,0,0.0010372072,0.0010372071992605925
1015721.IV.TRIF..HH,1,0.9621004,0.03789961338043213
1015891.IV.ATMC..EH,0,0.007241127,0.007241127081215382
1015891.IV.ATPI..EH,0,0.005055012,0.005055012181401253
1015891.IV.SSP9..EH,0,0.0029218767,0.0029218767303973436
1015931.IV.FROS..HH,1,0.99948525,0.0005147457122802734
1018091.IV.RAVA..EH,0,0.0010733242,0.0010733242379501462
1018161.IV.RAVA..EH,0,0.001246958,0.001246958039700985
1019451.IV.T0822..EH,1,0.96070355,0.03929644823074341
1024461.IV.ARCI..HH,0,0.0020186056,0.0020186055917292833
1024461.IV.ATVO..HH,1,0.9983903,0.0016096830368041992
1024461.IV.CAFI..HH,1,0.9983834,0.0016165971755981445
1024461.IV.CRE..HH,1,0.9986343,0.0013657212257385254
1024461.IV.FROS..HH,1,0.9993672,0.0006328225135803223
1024461.IV.PARC..HH,1,0.9986897,0.0013102889060974121
1025071.IV.T0825..EH,0,0.0013860461,0.0013860460603609681
10253491.IV.BDI..HH,1,0.999201,0.0007990002632141113
10253491.IV.MPPT..EH,1,0.96020585,0.03979414701461792
10253491.IV.MTCR..EH,1,0.9991769,0.0008230805397033691
1028501.IV.RAVA..EH,0,0.0013950266,0.0013950265711173415
10298611.GU.GRAM..HH,1,0.9989525,0.0010474920272827148
10299001.GU.EQUI..HH,0,0.0037841287,0.00378412869758904
10299001.GU.GRAM..HH,1,0.99892896,0.0010710358619689941
10299341.GU.GRAM..HH,1,0.9995914,0.00040858983993530273
10299341.IV.MSSA..HH,1,0.9977902,0.002209782600402832
10299721.GU.GRAM..HH,1,0.99881905,0.0011809468269348145
10299721.IV.MSSA..HH,1,0.99898225,0.001017749309539795
10309171.GU.EQUI..HH,1,0.99954396,0.00045603513717651367
10309171.GU.GRAM..HH,1,0.99909556,0.0009044408798217773
10309171.IV.MSSA..HH,1,0.99708897,0.0029110312461853027
10320361.GU.GSCL..HH,1,0.9986041,0.001395881175994873
10320361.IV.ZCCA..HH,0,0.030670326,0.030670326203107834
1032441.IV.BOB..HH,0,0.008432368,0.008432367816567421
1032441.GU.MAIM..HH,1,0.99781513,0.0021848678588867188
1032441.IV.MSSA..HH,1,0.9974619,0.0025380849838256836
1032881.IV.RAVA..EH,1,0.9979019,0.00209808349609375
1032881.IV.SERM..EH,1,0.97283936,0.02716064453125
1032881.IV.T0800..HH,1,0.99749655,0.0025034546852111816
1032881.IV.T0822..EH,0,0.0012443898,0.001244389801286161
1033861.IV.RAVA..EH,0,0.00077530975,0.0007753097452223301
1033861.IV.T0825..EH,1,0.99905807,0.000941932201385498
1034661.IV.T0822..EH,1,0.9914431,0.008556902408599854
1034901.IV.RAVA..EH,0,0.0012892865,0.0012892865343019366
1035011.NI.CGRP..HH,0,0.00067139784,0.0006713978364132345
1035011.IV.CTI..HH,0,0.0024930125,0.0024930124636739492
1035011.IV.FIU..EH,1,0.9967884,0.0032116174697875977
1035011.SI.KOSI..HH,0,0.0036303475,0.0036303475499153137
1035011.IV.PLMA..HH,1,0.9988549,0.0011451244354248047
1035011.IV.RAVA..EH,0,0.0012795122,0.0012795121874660254
1035011.IV.ROVR..HH,0,0.038349636,0.038349635899066925
1035011.IV.T0800..HH,1,0.9970073,0.002992689609527588
1035011.IV.T0822..EH,1,0.9995128,0.00048720836639404297
1035011.IV.TEOL..HH,0,0.00066718186,0.000667181855533272
1035011.IV.ZCCA..HH,0,0.022128522,0.022128522396087646
1035061.IV.CSNT..HH,1,0.9992385,0.0007615089416503906
1035061.IV.FIU..EH,0,0.0020467348,0.002046734793111682
1035061.IV.RAVA..EH,1,0.9931392,0.006860792636871338
1035061.IV.T0800..HH,1,0.9991049,0.000895082950592041
1035061.IV.T0822..EH,0,0.0015855575,0.0015855574747547507
1035121.IV.RAVA..EH,0,0.002544587,0.0025445870123803616
10351661.GU.EQUI..HH,1,0.99901175,0.0009882450103759766
10351661.GU.GRAM..HH,1,0.99893004,0.0010699629783630371
1035171.IV.RAVA..EH,0,0.005222258,0.005222258158028126
1035171.IV.SERM..EH,1,0.70424724,0.29575276374816895
1035311.IV.RAVA..EH,0,0.033844333,0.03384433314204216
1035311.IV.T0800..HH,0,0.025031047,0.02503104694187641
1038631.IV.T0822..EH,1,0.02897678,0.9710232205688953
1039091.IV.T0800..HH,1,0.9996288,0.0003712177276611328
1039651.IV.FIU..EH,1,0.30364218,0.6963578164577484
1039651.IV.T0820..EH,1,0.9799478,0.020052194595336914
1039651.IV.T0821..EH,1,0.6126182,0.38738179206848145
1039651.IV.T0822..EH,1,0.99022686,0.0097731351852417
10418321.IV.IMOL..EH,1,0.998577,0.0014230012893676758
1042731.IV.RAVA..EH,0,0.0754334,0.0754334032535553
1042731.IV.T0800..HH,0,0.018786171,0.018786171451210976
1042731.IV.T0822..EH,1,0.9987896,0.0012103915214538574
10484811.IV.BDI..HH,1,0.9979176,0.0020824074745178223
10484811.GU.GSCL..HH,0,0.0044705546,0.004470554646104574
10484811.MN.VLC..HH,1,0.99901843,0.0009815692901611328
10484811.IV.ZCCA..HH,1,0.9994448,0.0005552172660827637
1048671.IV.ARCI..HH,1,0.99743783,0.0025621652603149414
1048671.IV.ATMC..EH,1,0.99801046,0.0019895434379577637
1048671.IV.CAFI..HH,1,0.9982375,0.0017625093460083008
1048671.IV.CRE..HH,1,0.9978194,0.0021805763244628906
1048671.IV.CSNT..HH,1,0.99830985,0.0016901493072509766
1048671.IV.FROS..HH,1,0.99966645,0.00033354759216308594
10493511.IV.CSNT..HH,0,0.0036835,0.0036834999918937683
10493511.IV.OSSC..HH,0,0.0023666734,0.002366673434153199
1049781.IV.NOVE..EH,0,0.0025240977,0.0025240976829081774
1049781.IV.T0819..EH,1,0.9967694,0.003230571746826172
1049781.IV.T0825..EH,0,0.004786732,0.004786732140928507
1050241.GU.MAIM..HH,1,0.99780303,0.002196967601776123
1050241.IV.MSSA..HH,1,0.99928635,0.000713646411895752
1050241.GU.POPM..HH,1,0.9986395,0.001360476016998291
1050241.MN.VLC..HH,0,0.0009276497,0.0009276496712118387
1051001.IV.FIU..EH,0,0.0047216127,0.004721612669527531
1051131.IV.RAVA..EH,0,0.0050259023,0.005025902297347784
10514481.IV.PRMA..HH,1,0.99818414,0.0018158555030822754
10527341.IV.CAFI..HH,0,0.0035294755,0.003529475536197424
10527341.GU.CARD..HH,0,0.005183587,0.005183586850762367
10527341.IV.CRMI..HH,1,0.99927324,0.0007267594337463379
10527341.IV.CSNT..HH,0,0.0015311716,0.0015311716124415398
10527341.IV.FROS..HH,0,0.005436572,0.005436571780592203
10527341.GU.MAIM..HH,0,0.006429845,0.006429845001548529
10527341.IV.MPPT..EH,1,0.9971704,0.002829611301422119
10527341.IV.OSSC..HH,0,0.004008844,0.004008844029158354
1053191.IV.RAVA..EH,0,0.0020026793,0.0020026792772114277
1053191.IV.T0822..EH,0,0.04964012,0.049640119075775146
1055031.IV.RAVA..EH,0,0.00650309,0.006503089796751738
1055031.IV.SERM..EH,0,0.0011858988,0.0011858987854793668
